Data ID,Link,Posting Date,City,Address,Pure Rent,Service Charge,Other Charge,Total Cost,Size,Date From,Date To,Dataframe Date,Deposit,Lease term,EUR / SQM,Name,Neighbourhood,Date To (Year - Month),Latitude,Longitude
9670116,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.9670116.html,26.06.2023,Zimmervon HousingAnywhere*,Muster Str. 1,490,,,,19,2023-06-27,,20230424,5000,,25.78947368,26.06.2023-490.0-25.789473684210527 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
10174594,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.10174594.html,26.06.2023,Zimmervon Spotahome*,Muster Str. 1,480,,,,16,2023-06-27,,20230424,5000,,30,26.06.2023-480.0-30.0 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
10188439,www.wg-gesucht.de/wg-zimmer-in-Berlin-Niederschoenhausen.10188439.html,26.06.2023,Berlin,Muster Str. 1,360,,,,17,2023-06-26,2024-03-30,20230424,5000,9,21.17647059,26.06.2023-360.0-21.176470588235293 Berlin,Friedrichshain,2024-03,52.5122154,13.4502904
10174590,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.10174590.html,26.06.2023,Berlin,Muster Str. 1,460,,,,15,2023-07-02,,20230424,5000,,30.66666667,26.06.2023-460.0-30.666666666666668 Berlin,Friedrichshain,,52.5122154,13.4502904
10165245,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wilmersdorf.10165245.html,26.06.2023,Berlin,Muster Str. 1,660,,,,15,2023-07-15,,20230424,5000,,44,26.06.2023-660.0-44.0 Berlin,Niederschönhausen,,52.5858062,13.401397
10174737,www.wg-gesucht.de/wg-zimmer-in-Berlin-Plaenterwald.10174737.html,26.06.2023,Berlin,Muster Str. 1,520,,,,20,2023-08-02,,20230424,5000,,26,26.06.2023-520.0-26.0 Berlin,Friedrichshain,,52.5122154,13.4502904
9928794,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9928794.html,26.06.2023,Berlin,Muster Str. 1,700,,,,19,2023-06-26,2023-07-31,20230424,5000,1,36.84210526,26.06.2023-700.0-36.8421052631579 Berlin,Wilmersdorf,2023-07,52.4871152,13.3203298
9637948,www.wg-gesucht.de/wg-zimmer-in-Berlin-Blankenburg.9637948.html,26.06.2023,Berlin,Muster Str. 1,570,,,,20,2023-06-29,2023-09-15,20230424,5000,3,28.5,26.06.2023-570.0-28.5 Berlin,Berlin,2023-09,52.5170365,13.3888599
7891068,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichterfelde.7891068.html,26.06.2023,Berlin,Muster Str. 1,350,,,,20,2023-06-26,2023-09-30,20230424,5000,3,17.5,26.06.2023-350.0-17.5 Berlin,Friedrichshain,2023-09,52.5122154,13.4502904
9801883,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.9801883.html,26.06.2023,Berlin,Muster Str. 1,497,,,,12,2023-06-26,2024-09-10,20230424,5000,15,41.41666667,26.06.2023-497.0-41.416666666666664 Berlin,Blankenburg,2024-09,51.7902676,10.9551991
8702402,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.8702402.html,26.06.2023,Berlin,Muster Str. 1,320,,,,26,2023-07-01,,20230424,5000,,12.30769231,26.06.2023-320.0-12.307692307692308 Berlin,Lichterfelde,,52.437293,13.3138645
10196736,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196736.html,26.06.2023,Berlin,Muster Str. 1,1199,,,,30,2023-07-01,,20230424,5000,,39.96666667,26.06.2023-1199.0-39.96666666666667 Berlin,Pankow,,52.5979174,13.435316
6126245,www.wg-gesucht.de/wg-zimmer-in-Berlin-MITTE.6126245.html,26.06.2023,Berlin,Muster Str. 1,600,,,,12,2023-07-01,2023-10-31,20230424,5000,3,50,26.06.2023-600.0-50.0 Berlin,Mitte,2023-10,52.5178855,13.4040601
9672658,www.wg-gesucht.de/wg-zimmer-in-Berlin-Gropiusstadt.9672658.html,26.06.2023,Berlin,Muster Str. 1,1045,,,,14,2023-07-03,,20230424,5000,,74.64285714,26.06.2023-1045.0-74.64285714285714 Berlin,Mitte,,52.5178855,13.4040601
10198242,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.10198242.html,26.06.2023,Berlin,Muster Str. 1,650,,,,20,2023-06-26,,20230424,5000,,32.5,26.06.2023-650.0-32.5 Berlin,Berlin,,52.5170365,13.3888599
9249661,www.wg-gesucht.de/wg-zimmer-in-Berlin-Spandau.9249661.html,26.06.2023,Berlin,Muster Str. 1,5,,,,16,2023-06-27,2023-06-29,20230424,5000,0,0.3125,26.06.2023-5.0-0.3125 Berlin,Berlin,2023-06,52.5170365,13.3888599
10072347,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.10072347.html,26.06.2023,Berlin,Muster Str. 1,875,,,,20,2023-06-29,2023-08-04,20230424,5000,2,43.75,26.06.2023-875.0-43.75 Berlin,Kreuzberg,2023-08,52.4976443,13.411914
9858722,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.9858722.html,26.06.2023,Berlin,Muster Str. 1,600,,,,16,2023-08-01,2023-08-30,20230424,5000,0,37.5,26.06.2023-600.0-37.5 Berlin,Spandau,2023-08,52.535788,13.1977924
9969525,www.wg-gesucht.de/wg-zimmer-in-Berlin.9969525.html,26.06.2023,Berlin,Muster Str. 1,600,,,,19,2023-12-01,2024-03-31,20230424,5000,3,31.57894737,26.06.2023-600.0-31.57894736842105 Berlin,Charlottenburg,2024-03,52.515747,13.3096834
3686286,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.3686286.html,26.06.2023,Berlin,Muster Str. 1,1099,,,,20,2023-07-01,,20230424,5000,,54.95,26.06.2023-1099.0-54.95 Berlin,Schöneberg,,52.482157,13.3551901
3643647,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.3643647.html,26.06.2023,Zimmervon HousingAnywhere*,Muster Str. 1,550,,,,18,2023-06-27,,20230424,5000,,30.55555556,26.06.2023-550.0-30.555555555555557 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2132756,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.2132756.html,26.06.2023,Zimmervon Spotahome*,Muster Str. 1,520,,,,20,2023-06-27,,20230424,5000,,26,26.06.2023-520.0-26.0 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
1088351,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.1088351.html,26.06.2023,Berlin,Muster Str. 1,640,,,,14,2023-09-01,2023-12-31,20230424,5000,3,45.71428571,26.06.2023-640.0-45.714285714285715 Berlin,Prenzlauer Berg,2023-12,52.5398466,13.4285652
10196735,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196735.html,26.06.2023,Berlin,Muster Str. 1,490,,,,20,2023-09-01,2023-12-31,20230424,5000,3,24.5,26.06.2023-490.0-24.5 Berlin,Prenzlauer Berg,2023-12,52.5398466,13.4285652
7349758,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.7349758.html,26.06.2023,Berlin,Muster Str. 1,650,,,,12,2023-07-03,,20230424,5000,,54.16666667,26.06.2023-650.0-54.166666666666664 Berlin,Schöneberg,,52.482157,13.3551901
9933692,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9933692.html,26.06.2023,Berlin,Muster Str. 1,1045,,,,14,2023-07-03,,20230424,5000,,74.64285714,26.06.2023-1045.0-74.64285714285714 Berlin,Mitte,,52.5178855,13.4040601
10196734,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196734.html,26.06.2023,Berlin,Muster Str. 1,25,,,,25,2023-06-26,2023-07-10,20230424,5000,1,1,26.06.2023-25.0-1.0 Berlin,Kreuzberg,2023-07,52.4976443,13.411914
9755951,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9755951.html,26.06.2023,Berlin,Muster Str. 1,1300,,,,20,2023-07-01,,20230424,5000,,65,26.06.2023-1300.0-65.0 Berlin,Prenzlauer Berg,,52.5398466,13.4285652
3716729,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshagen.3716729.html,26.06.2023,Berlin,Muster Str. 1,1045,,,,14,2023-07-03,,20230424,5000,,74.64285714,26.06.2023-1045.0-74.64285714285714 Berlin,Mitte,,52.5178855,13.4040601
2982429,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.2982429.html,26.06.2023,Berlin,Muster Str. 1,590,,,,30,2023-07-01,2023-08-15,20230424,5000,1,19.66666667,26.06.2023-590.0-19.666666666666668 Berlin,Wedding,2023-08,52.550123,13.34197
8539583,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.8539583.html,26.06.2023,Berlin,Muster Str. 1,525,,,,27,2023-09-01,,20230424,5000,,19.44444444,26.06.2023-525.0-19.444444444444443 Berlin,Berlin,,52.5170365,13.3888599
6854198,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.6854198.html,26.06.2023,Berlin,Muster Str. 1,510,,,,18,2023-08-01,,20230424,5000,,28.33333333,26.06.2023-510.0-28.333333333333332 Berlin,Mitte,,52.5178855,13.4040601
9910165,www.wg-gesucht.de/wg-zimmer-in-Berlin.9910165.html,26.06.2023,Berlin,Muster Str. 1,860,,,,28,2023-10-01,,20230424,5000,,30.71428571,26.06.2023-860.0-30.714285714285715 Berlin,Berlin,,52.5170365,13.3888599
10199297,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10199297.html,26.06.2023,Berlin,Muster Str. 1,500,,,,10,2023-07-01,,20230424,5000,,50,26.06.2023-500.0-50.0 Berlin,Neukölln,,52.4811497,13.4353501
8414175,www.wg-gesucht.de/wg-zimmer-in-Berlin.8414175.html,26.06.2023,Berlin,Muster Str. 1,400,,,,25,2023-08-16,2023-08-30,20230424,5000,0,16,26.06.2023-400.0-16.0 Berlin,Berlin,2023-08,52.5170365,13.3888599
10196733,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196733.html,26.06.2023,Berlin,Muster Str. 1,600,,,,16,2023-09-01,,20230424,5000,,37.5,26.06.2023-600.0-37.5 Berlin,Friedrichshain,,52.5122154,13.4502904
9280860,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9280860.html,26.06.2023,Berlin,Muster Str. 1,550,,,,12,2023-07-02,2023-12-31,20230424,5000,5,45.83333333,26.06.2023-550.0-45.833333333333336 Berlin,Berlin,2023-12,52.5170365,13.3888599
9872921,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.9872921.html,26.06.2023,Berlin,Muster Str. 1,1045,,,,14,2023-07-03,,20230424,5000,,74.64285714,26.06.2023-1045.0-74.64285714285714 Berlin,Mitte,,52.5178855,13.4040601
10196732,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196732.html,26.06.2023,Berlin,Muster Str. 1,760,,,,20,2023-06-26,2023-07-30,20230424,5000,1,38,26.06.2023-760.0-38.0 Berlin,Friedrichshain,2023-07,52.5122154,13.4502904
6444375,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.6444375.html,26.06.2023,Berlin,Muster Str. 1,489,,,,16,2023-08-01,,20230424,5000,,30.5625,26.06.2023-489.0-30.5625 Berlin,Friedrichshain,,52.5122154,13.4502904
10196731,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196731.html,26.06.2023,Zimmervon HousingAnywhere*,Muster Str. 1,510,,,,14,2023-06-27,,20230424,5000,,36.42857143,26.06.2023-510.0-36.42857142857143 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
10199285,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10199285.html,26.06.2023,Zimmervon Spotahome*,Muster Str. 1,490,,,,24,2023-06-27,,20230424,5000,,20.41666667,26.06.2023-490.0-20.416666666666668 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
8146322,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.8146322.html,26.06.2023,Berlin,Muster Str. 1,1045,,,,14,2023-07-17,,20230424,5000,,74.64285714,26.06.2023-1045.0-74.64285714285714 Berlin,Mitte,,52.5178855,13.4040601
9451896,www.wg-gesucht.de/wg-zimmer-in-Berlin.9451896.html,26.06.2023,Berlin,Muster Str. 1,600,,,,21,2023-08-16,,20230424,5000,,28.57142857,26.06.2023-600.0-28.571428571428573 Berlin,Charlottenburg,,52.515747,13.3096834
10196730,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196730.html,26.06.2023,Berlin,Muster Str. 1,180,,,,34,2023-07-19,2023-07-24,20230424,5000,0,5.294117647,26.06.2023-180.0-5.294117647058823 Berlin,Wedding,2023-07,52.550123,13.34197
6132038,www.wg-gesucht.de/wg-zimmer-in-Berlin-Treptow.6132038.html,26.06.2023,Berlin,Muster Str. 1,430,,,,21,2023-07-06,2023-07-24,20230424,5000,0,20.47619048,26.06.2023-430.0-20.476190476190474 Berlin,Berlin,2023-07,52.5170365,13.3888599
4850651,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.4850651.html,26.06.2023,Berlin,Muster Str. 1,1045,,,,17,2023-07-17,,20230424,5000,,61.47058824,26.06.2023-1045.0-61.470588235294116 Berlin,Mitte,,52.5178855,13.4040601
10196843,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10196843.html,26.06.2023,Berlin,Muster Str. 1,510,,,,10,2023-06-30,2024-05-31,20230424,5000,11,51,26.06.2023-510.0-51.0 Berlin,Treptow,2024-05,54.0627026,15.2657157
10186487,www.wg-gesucht.de/wg-zimmer-in-Berlin-Spandau.10186487.html,26.06.2023,Berlin,Muster Str. 1,510,,,,26,2023-06-07,2024-02-28,20230424,5000,8,19.61538462,26.06.2023-510.0-19.615384615384617 Berlin,Kreuzberg,2024-02,52.4976443,13.411914
10185730,www.wg-gesucht.de/wg-zimmer-in-Berlin-Spandau.10185730.html,26.06.2023,Berlin,Muster Str. 1,38,,,,20,2023-06-26,2023-08-31,20230424,5000,2,1.9,26.06.2023-38.0-1.9 Berlin,Friedrichshain,2023-08,52.5122154,13.4502904
10196729,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196729.html,26.06.2023,Berlin,Muster Str. 1,540,,,,13,2023-06-26,,20230424,5000,,41.53846154,26.06.2023-540.0-41.53846153846154 Berlin,Spandau,,52.535788,13.1977924
10066236,www.wg-gesucht.de/wg-zimmer-in-Berlin-Britz.10066236.html,26.06.2023,Berlin,Muster Str. 1,590,,,,16,2023-06-26,,20230424,5000,,36.875,26.06.2023-590.0-36.875 Berlin,Spandau,,52.535788,13.1977924
10069531,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10069531.html,26.06.2023,Berlin,Muster Str. 1,1045,,,,14,2023-07-17,,20230424,5000,,74.64285714,26.06.2023-1045.0-74.64285714285714 Berlin,Mitte,,52.5178855,13.4040601
10196728,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196728.html,26.06.2023,Berlin,Muster Str. 1,750,,,,12,2023-06-26,,20230424,5000,,62.5,26.06.2023-750.0-62.5 Berlin,Berlin,,52.5170365,13.3888599
10186297,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.10186297.html,26.06.2023,Berlin,Muster Str. 1,800,,,,26,2023-08-01,2023-09-14,20230424,5000,1,30.76923077,26.06.2023-800.0-30.76923076923077 Berlin,Prenzlauer Berg,2023-09,52.5398466,13.4285652
5794178,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.5794178.html,26.06.2023,Berlin,Muster Str. 1,1045,,,,17,2023-07-17,,20230424,5000,,61.47058824,26.06.2023-1045.0-61.470588235294116 Berlin,Mitte,,52.5178855,13.4040601
8350831,www.wg-gesucht.de/wg-zimmer-in-Berlin-MITTE.8350831.html,26.06.2023,Berlin,Muster Str. 1,13,,,,20,2023-06-28,2023-09-30,20230424,5000,3,0.65,26.06.2023-13.0-0.65 Berlin,Friedrichshain,2023-09,52.5122154,13.4502904
6150248,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.6150248.html,26.06.2023,Berlin,Muster Str. 1,460,,,,17,2023-06-26,2023-09-29,20230424,5000,3,27.05882353,26.06.2023-460.0-27.058823529411764 Berlin,Steglitz,2023-09,52.4572569,13.3222865
10196727,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196727.html,26.06.2023,Berlin,Muster Str. 1,650,,,,20,2023-06-26,,20230424,5000,,32.5,26.06.2023-650.0-32.5 Berlin,Berlin,,52.5170365,13.3888599
9881973,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.9881973.html,26.06.2023,Berlin,Muster Str. 1,500,,,,16,2023-07-31,2023-09-30,20230424,5000,2,31.25,26.06.2023-500.0-31.25 Berlin,Pankow,2023-09,52.5979174,13.435316
9880254,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedenau.9880254.html,26.06.2023,Zimmervon HousingAnywhere*,Muster Str. 1,690,,,,13,2023-06-27,,20230424,5000,,53.07692308,26.06.2023-690.0-53.07692307692308 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
10196726,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196726.html,26.06.2023,Zimmervon Spotahome*,Muster Str. 1,610,,,,13,2023-06-27,,20230424,5000,,46.92307692,26.06.2023-610.0-46.92307692307692 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
9796976,www.wg-gesucht.de/wg-zimmer-in-Berlin-Rahnsdorf.9796976.html,26.06.2023,Berlin,Muster Str. 1,600,,,,12,2023-07-01,2023-10-30,20230424,5000,3,50,26.06.2023-600.0-50.0 Berlin,Berlin,2023-10,52.5170365,13.3888599
10196725,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196725.html,26.06.2023,Berlin,Muster Str. 1,1045,,,,14,2023-07-17,,20230424,5000,,74.64285714,26.06.2023-1045.0-74.64285714285714 Berlin,Mitte,,52.5178855,13.4040601
10175401,www.wg-gesucht.de/wg-zimmer-in-Berlin-Oberschoeneweide.10175401.html,26.06.2023,Berlin,Muster Str. 1,620,,,,29,2023-07-15,2023-08-31,20230424,5000,1,21.37931034,26.06.2023-620.0-21.379310344827587 Berlin,Berlin,2023-08,52.5170365,13.3888599
10196724,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196724.html,26.06.2023,Berlin,Muster Str. 1,1045,,,,17,2023-07-17,,20230424,5000,,61.47058824,26.06.2023-1045.0-61.470588235294116 Berlin,Mitte,,52.5178855,13.4040601
10196723,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196723.html,26.06.2023,Berlin,Muster Str. 1,550,,,,21,2023-06-28,2023-07-20,20230424,5000,1,26.19047619,26.06.2023-550.0-26.19047619047619 Berlin,Oberschöneweide,2023-07,52.4624563,13.5234762
9209137,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9209137.html,26.06.2023,Berlin,Muster Str. 1,1045,,,,14,2023-07-17,,20230424,5000,,74.64285714,26.06.2023-1045.0-74.64285714285714 Berlin,Mitte,,52.5178855,13.4040601
10196722,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196722.html,26.06.2023,Berlin,Muster Str. 1,1045,,,,14,2023-07-03,,20230424,5000,,74.64285714,26.06.2023-1045.0-74.64285714285714 Berlin,Mitte,,52.5178855,13.4040601
9249650,www.wg-gesucht.de/wg-zimmer-in-Berlin.9249650.html,26.06.2023,Berlin,Muster Str. 1,380,,,,19,2023-06-26,2024-02-15,20230424,5000,8,20,26.06.2023-380.0-20.0 Berlin,Friedrichshain,2024-02,52.5122154,13.4502904
6317048,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.6317048.html,26.06.2023,Berlin,Muster Str. 1,1050,,,,20,2023-07-19,,20230424,5000,,52.5,26.06.2023-1050.0-52.5 Berlin,Mitte,,52.5178855,13.4040601
10196721,www.wg-gesucht.de/wg-zimmer-in-Berlin.10196721.html,26.06.2023,Berlin,Muster Str. 1,600,,,,26,2023-07-01,,20230424,5000,,23.07692308,26.06.2023-600.0-23.076923076923077 Berlin,Berlin,,52.5170365,13.3888599
10196720,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196720.html,26.06.2023,Berlin,Muster Str. 1,750,,,,27,2023-07-01,2023-10-01,20230424,5000,3,27.77777778,26.06.2023-750.0-27.77777777777778 Berlin,Prenzlauer Berg,2023-10,52.5398466,13.4285652
5723697,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.5723697.html,26.06.2023,Berlin,Muster Str. 1,1050,,,,14,2023-06-27,,20230424,5000,,75,26.06.2023-1050.0-75.0 Berlin,Berlin,,52.5170365,13.3888599
10196719,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196719.html,26.06.2023,Berlin,Muster Str. 1,1065,,,,14,2023-07-17,,20230424,5000,,76.07142857,26.06.2023-1065.0-76.07142857142857 Berlin,Mitte,,52.5178855,13.4040601
10196718,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196718.html,26.06.2023,Berlin,Muster Str. 1,650,,,,38,2023-08-01,,20230424,5000,,17.10526316,26.06.2023-650.0-17.105263157894736 Berlin,Mitte,,52.5178855,13.4040601
10196717,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196717.html,26.06.2023,Berlin,Muster Str. 1,1065,,,,17,2023-07-17,,20230424,5000,,62.64705882,26.06.2023-1065.0-62.64705882352941 Berlin,Mitte,,52.5178855,13.4040601
9898596,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.9898596.html,26.06.2023,Berlin,Muster Str. 1,1065,,,,14,2023-07-17,,20230424,5000,,76.07142857,26.06.2023-1065.0-76.07142857142857 Berlin,Mitte,,52.5178855,13.4040601
9780379,www.wg-gesucht.de/wg-zimmer-in-Berlin-Britz.9780379.html,26.06.2023,Berlin,Muster Str. 1,1065,,,,14,2023-07-03,,20230424,5000,,76.07142857,26.06.2023-1065.0-76.07142857142857 Berlin,Mitte,,52.5178855,13.4040601
10196716,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196716.html,26.06.2023,Berlin,Muster Str. 1,295,,,,18,2023-10-01,,20230424,5000,,16.38888889,26.06.2023-295.0-16.38888888888889 Berlin,Charlottenburg,,52.515747,13.3096834
9516221,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9516221.html,26.06.2023,Zimmervon HousingAnywhere*,Muster Str. 1,690,,,,24,2023-06-27,,20230424,5000,,28.75,26.06.2023-690.0-28.75 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
10196715,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196715.html,26.06.2023,Zimmervon Spotahome*,Muster Str. 1,690,,,,22,2023-06-27,,20230424,5000,,31.36363636,26.06.2023-690.0-31.363636363636363 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
10196713,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196713.html,26.06.2023,Berlin,Muster Str. 1,350,,,,19,2023-06-26,2023-10-30,20230424,5000,4,18.42105263,26.06.2023-350.0-18.42105263157895 Berlin,Friedrichshain,2023-10,52.5122154,13.4502904
10199244,www.wg-gesucht.de/wg-zimmer-in-Berlin-Gesundbrunnen.10199244.html,26.06.2023,Berlin,Muster Str. 1,1065,,,,14,2023-07-03,,20230424,5000,,76.07142857,26.06.2023-1065.0-76.07142857142857 Berlin,Mitte,,52.5178855,13.4040601
10196712,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196712.html,26.06.2023,Berlin,Muster Str. 1,1065,,,,14,2023-07-17,,20230424,5000,,76.07142857,26.06.2023-1065.0-76.07142857142857 Berlin,Mitte,,52.5178855,13.4040601
10196711,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196711.html,26.06.2023,Berlin,Muster Str. 1,570,,,,20,2023-07-10,2024-01-31,20230424,5000,6,28.5,26.06.2023-570.0-28.5 Berlin,Gesundbrunnen,2024-01,52.5509201,13.384846
10196710,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196710.html,26.06.2023,Berlin,Muster Str. 1,1065,,,,17,2023-07-17,,20230424,5000,,62.64705882,26.06.2023-1065.0-62.64705882352941 Berlin,Mitte,,52.5178855,13.4040601
10196709,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196709.html,26.06.2023,Berlin,Muster Str. 1,1065,,,,14,2023-07-17,,20230424,5000,,76.07142857,26.06.2023-1065.0-76.07142857142857 Berlin,Mitte,,52.5178855,13.4040601
10196708,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196708.html,26.06.2023,Berlin,Muster Str. 1,1065,,,,14,2023-07-03,,20230424,5000,,76.07142857,26.06.2023-1065.0-76.07142857142857 Berlin,Mitte,,52.5178855,13.4040601
10196702,www.wg-gesucht.de/wg-zimmer-in-Berlin.10196702.html,26.06.2023,Berlin,Muster Str. 1,1065,,,,17,2023-07-03,,20230424,5000,,62.64705882,26.06.2023-1065.0-62.64705882352941 Berlin,Mitte,,52.5178855,13.4040601
10196694,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10196694.html,26.06.2023,Berlin,Muster Str. 1,1065,,,,14,2023-07-03,,20230424,5000,,76.07142857,26.06.2023-1065.0-76.07142857142857 Berlin,Mitte,,52.5178855,13.4040601
10196685,www.wg-gesucht.de/wg-zimmer-in-Berlin.10196685.html,26.06.2023,Berlin,Muster Str. 1,1095,,,,15,2023-07-04,,20230424,5000,,73,26.06.2023-1095.0-73.0 Berlin,Berlin,,52.5170365,13.3888599
10196684,www.wg-gesucht.de/wg-zimmer-in-Berlin.10196684.html,26.06.2023,Berlin,Muster Str. 1,1155,,,,18,2023-07-04,,20230424,5000,,64.16666667,26.06.2023-1155.0-64.16666666666667 Berlin,Mitte,,52.5178855,13.4040601
10196683,www.wg-gesucht.de/wg-zimmer-in-Berlin.10196683.html,26.06.2023,Berlin,Muster Str. 1,671,,,,14,2023-06-26,,20230424,5000,,47.92857143,26.06.2023-671.0-47.92857142857143 Berlin,Berlin,,52.5170365,13.3888599
10196682,www.wg-gesucht.de/wg-zimmer-in-Berlin.10196682.html,26.06.2023,Berlin,Muster Str. 1,688,,,,14,2023-06-26,,20230424,5000,,49.14285714,26.06.2023-688.0-49.142857142857146 Berlin,Berlin,,52.5170365,13.3888599
10196681,www.wg-gesucht.de/wg-zimmer-in-Berlin.10196681.html,26.06.2023,Berlin,Muster Str. 1,699,,,,14,2023-06-26,,20230424,5000,,49.92857143,26.06.2023-699.0-49.92857142857143 Berlin,Berlin,,52.5170365,13.3888599
10196679,www.wg-gesucht.de/wg-zimmer-in-Berlin.10196679.html,26.06.2023,Berlin,Muster Str. 1,699,,,,14,2023-07-16,,20230424,5000,,49.92857143,26.06.2023-699.0-49.92857142857143 Berlin,Berlin,,52.5170365,13.3888599
10196678,www.wg-gesucht.de/wg-zimmer-in-Berlin.10196678.html,26.06.2023,Berlin,Muster Str. 1,827,,,,14,2023-07-06,,20230424,5000,,59.07142857,26.06.2023-827.0-59.07142857142857 Berlin,Berlin,,52.5170365,13.3888599
10196677,www.wg-gesucht.de/wg-zimmer-in-Berlin.10196677.html,26.06.2023,Berlin,Muster Str. 1,810,,,,11,2023-06-26,,20230424,5000,,73.63636364,26.06.2023-810.0-73.63636363636364 Berlin,Berlin,,52.5170365,13.3888599
